document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
"Intuition, Insight, Imagination and Creativity",W. Duch,"Nicolaus Copernicus University, Poland",IEEE Computational Intelligence Magazine,23 Jul 2007,2007,2.0,3.0,40,52,"Can computers have intuition and insights, and be creative? Neurocognitive models inspired by the putative processes in the brain show that these mysterious features are a consequence of information processing in complex networks. Intuition is manifested in categorization based on evaluation of similarity, when decision borders are too complex to be reduced to logical rules. It is also manifested in heuristic reasoning based on partial observations, where network activity selects only those paths that may lead to solution, excluding all bad moves. Insight results from reasoning at the higher, non-verbal level of abstraction that comes from involvement of the right hemisphere networks forming large ""linguistic receptive fields."" Three factors are essential for creativity in invention of novel words: knowledge of word morphology captured in network connections, imagination constrained by this knowledge, and filtering of results that selects the most interesting novel words. These principles have been implemented using a simple correlation-based algorithm for auto-associative memory. Results are surprisingly similar to those created by humans.",1556-6048,,10.1109/MCI.2007.385365,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4274795,,Computational intelligence;Machine intelligence;Artificial intelligence;Information processing;Machinery;Competitive intelligence;Autobiographies;Image analysis;Engines,,33.0,,65.0,IEEE,23 Jul 2007,,,IEEE,IEEE Magazines,4,3
Design and Implementation of a Knowledge Base for Machine Knowledge Learning,Y. Wang; O. A. Zatarain,"International Institute of Cognitive Informatics and Cognitive Computing (ICIC), 2500 University Drive NW, Calgary, Alberta, Canada; International Institute of Cognitive Informatics and Cognitive Computing (ICIC), 2500 University Drive NW, Calgary, Alberta, Canada",2018 IEEE 17th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),7 Oct 2018,2018,,,70,77,"Knowledge bases are a fundamental platform for knowledge acquisition, retaining, retrieval, reasoning and generation across machine learning, natural language processing and computational intelligence. The mathematical model of formal concepts is centric in knowledge bases for modeling the basic unit of human knowledge and thinking threads. This paper presents the design and implementation of a cognitive knowledge base. The structure of the knowledge base is created as a dynamic concept network mimicking human knowledge represented in the brain. The knowledge base enables a set of novel knowledge manipulations for machine learning such as knowledge acquisition, access, analysis, refinement, fusion and system maintenance. Experimental results demonstrate the performance and efficiency of the implementation of the generic knowledge base for cognitive robots and machine learning systems.",,978-1-5386-3360-1,10.1109/ICCI-CC.2018.8482034,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8482034,Cognitive computing;cognitive robots;knowledge base;knowledge representation;knowledge manipulation;machine learning;algorithms;AI;computational intelligence;cognitive systems,Handheld computers;Knowledge based systems;Semantics;Cognitive informatics;Cognitive systems;Indexes,,6.0,,31.0,IEEE,7 Oct 2018,,,IEEE,IEEE Conferences,3,3
Computational collective intelligence in electronic commerce: Incentive design in evaluation system,K. Murakata; T. Matsuo,"Graduate School of Science and Engineering, Yamagata University, Yamagata, Japan; Graduate School of Science and Engineering, Yamagata University, Yamagata, Japan","2011 IEEE International Conference on Systems, Man, and Cybernetics",21 Nov 2011,2011,,,948,953,"In most of e-commerce site, evaluation systems are employed to evaluate each user after the tradings. Normally, seller's evaluation score is shown in e-commerce site that is computed based on score given by buyers. In recent e-commerce site, the evaluation is based on multiple attributes and buyers give their thinking for each attribute. In this viewpoint, the seller evaluation in e-commerce is collected knowledge from buyers and synthetic score is computational intelligence because each buyer makes his/her decision whether he/she trades with the seller. In this paper, we discuss the computational intelligence of evaluation system in e-commerce. Then, to avoid asymmetric and incomplete information in tradings, we design a mechanism of trader evaluation. After that, we give some experiments to show the rate of successful trade in our proposed mechanism. Contributions of this paper are showing theoretical discussion of e-commerce computational intelligence, design on evaluation mechanism and showing the effectiveness of the proposed mechanism.",1062-922X,978-1-4577-0653-0,10.1109/ICSMC.2011.6083791,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6083791,Evaluation system;e-commerce;incentive design;incomplete information;asymmetric information,Internet;Equations;Decision making;Web sites;Artificial intelligence;Computational intelligence;Educational institutions,,1.0,,14.0,IEEE,21 Nov 2011,,,IEEE,IEEE Conferences,4,3
Emergent creativity in declarative memories,A. Horzyk; J. A. Starzyk; Basawaraj,"Dept. Automatics and Biomedical Engineering, AGH University of Science and Technology, Cracow, Poland; School of EECS Ohio University, Athens, OH, USA; Dept. Automatics and Biomedical Engineering, AGH University of Science and Technology, Cracow, Poland",2016 IEEE Symposium Series on Computational Intelligence (SSCI),13 Feb 2017,2016,,,1,8,"This paper presents a structural organization of declarative memories using a new model of spiking neurons. Using this model we propose a self-organizing mechanism to build episodic and semantic memories on the cognitive level. Neurons in this approach represent symbolic concepts that are stored and associated with each other based on the observed events in the environment. We demonstrate that the associative neuron and their synaptic connections yield memories that are capable to recognize sequences of events and therefore can be a foundation for episodic memories. We also demonstrate that semantic memories build using these neuron models are capable to store the knowledge and respond in a novel, creative way to input stimuli. The paper presents the developed associative neuron model, neural network organization that results from input sequences, and simulation results.",,978-1-5090-4240-1,10.1109/SSCI.2016.7850029,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7850029,associative neurons;declarative memory;episodic memory;semantic memory;emergent creativity,Neurons;Biological system modeling;Semantics;Training;Computational modeling;Permeability,,8.0,,21.0,IEEE,13 Feb 2017,,,IEEE,IEEE Conferences,4,3
StoryGenAI: An Automatic Genre-Keyword Based Story Generation,L. P. Khan; V. Gupta; S. Bedi; A. Singhal,"Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India",2023 International Conference on Computational Intelligence and Sustainable Engineering Solutions (CISES),21 Jul 2023,2023,,,955,960,"Story Generation through Deep Learning is a fascinating area of research in Artificial Intelligence that aims to create computer systems that can produce original and compelling narratives and is an interesting concept that has flourished in the domain of Machine Learning applications starting from 2018. Most of the research carried out in this specific area has shown advances in Modelling and efficiency of story generation. However, some of the setbacks in Artificial Story Generation include little to no coherency with human generating pattern, tokens/words limitation, missing plot twists and direction of story. In this paper, we have performed a comparative study on Automatic Story Generation as well as the proposed scheme of this paper has main focus on generating a meaningful story with the help of conditional text generation using keywords upto five hundred words by optimizing hugging face generative pre trained model Version Two catering towards the problem of coherency in the text generated. As a result each sentence is semantically coherent and the first three sentences are indeed related to the title itself. The experimental results show a BLEU score of 0.704 averaging over ten genres.",,979-8-3503-2391-7,10.1109/CISES58720.2023.10183482,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183482,Automatic Story Generation;Natural Language Processing;Natural Language Generation;Comparative Study;GPT-2,Deep learning;Computational modeling;Faces;Computational intelligence,,,,29.0,IEEE,21 Jul 2023,,,IEEE,IEEE Conferences,4,3
Computational Model of Motor Planning for Virtual Creatures: a Biologically Inspired Model,S. Lopez; J. A. Cervantes; F. A. Robles; F. Ramos,"Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX; Universidad de Guadalajara, Guadalajara, Jalisco, MX; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX",IEEE Latin America Transactions,12 Feb 2015,2015,13.0,1.0,10,17,"The development of computational models that emulate human cognitive functions is challenging. Nevertheless, we think that cognitive systems will allow to correct several problems of behavior like credibility, or wrong behavior that occur in some areas such as: virtual reality, artificial life, autonomous agents, humanoid robots, human-computer interaction. In this paper we propose a biological inspired computational model for motor planning applied to virtual creatures. We present the results of a case study taken from Neurosciences to validate our model. Also, the flow of information in our model emulating the flow of information of the human brain is presented.",1548-0992,,10.1109/TLA.2015.7040622,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7040622,autonomous agents;Cognitive systems;motor planning;virtual reality,Computational modeling;Biological system modeling;Monitoring;Solid modeling;Visualization;Planning;Robots,,2.0,,,IEEE,12 Feb 2015,,,IEEE,IEEE Journals,3,3
An Ontology for Cognitive Mimetics,P. Saariluoma; M. Wahlström; T. Kujala; R. Puustinen; A. Karvonen; K. Happonen,"Cognitive science, University of Jyväskylä, Jyväskylä, Finland; VTT Technical Research Center of Finland, Espoo, Finland; Cognitive science, University of Jyväskylä, Jyväskylä, Finland; Cognitive science and Information Technology, University of Jyväskylä, Jyväskylä, Finland; Cognitive science, University of Jyväskylä, Jyväskylä, Finland; VTT Technical Research Center of Finland, Espoo, Finland",2018 International Conference on Computational Science and Computational Intelligence (CSCI),2 Jan 2020,2018,,,1188,1192,"AI and autonomous systems are intended to replace people in several jobs. People have worked in these jobs being able to execute the required information processing. This implies that new technical artefacts must be able to perform equitably effective information processing. Thus, it makes sense to develop the analysis of human information processing in designing intelligent systems. This approach has been termed cognitive mimetics. This paper studies how it would be practical to gain knowledge about human information processing and organize this knowledge using ontologies.",,978-1-7281-1360-9,10.1109/CSCI46756.2018.00228,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947772,AI;artificial intelligence;protocol analysis;cognitive mimetics;design methods;expert studies,Task analysis;Marine vehicles;Ontologies;Information processing;Protocols;Cognitive science;Information technology,,3.0,,13.0,IEEE,2 Jan 2020,,,IEEE,IEEE Conferences,4,3
ArtMatch: Classifying Famous Paintings and Matching Them with Children’s Artwork,R. Z. Cheng,"Oakwood High School, Oakwood, Ohio",2020 International Conference on Computational Science and Computational Intelligence (CSCI),23 Jun 2021,2020,,,1487,1490,"This paper represents the progress of an ongoing effort to develop a mobile app called ArtMatch, which will help kids develop a passion for art. The proposed app will deepen children's appreciation for famous pieces of artwork while enhancing their creativity. By taking an image of artwork created by the user, ArtMatch will show the most similar painting done by a famous artist, using AI and deep learning technology. The app works through a program that clusters images based on their design and style. Throughout this process, the user will see the effectiveness of his/her painting through their match with well-known paintings. The program's present version can generate accurate matches for several works done by young children.",,978-1-7281-7624-6,10.1109/CSCI51800.2020.00275,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9457851,Deep Learning;Art Style;Artist Recognition;Art Match;Education;Tensorflow,Deep learning;Rabbits;Art;Scientific computing;Mobile applications;Rivers;Creativity,,1.0,,9.0,IEEE,23 Jun 2021,,,IEEE,IEEE Conferences,4,3
Research on the development of artificial intelligence based on CiteSpace and SPSS technology,X. Yang; M. Zhang,"School of Marxism, Dalian University, Dalian, Liaoning, China; School of Marxism, Dalian University, Dalian, Liaoning, China","2022 3rd International Conference on Education, Knowledge and Information Management (ICEKIM)",1 Feb 2023,2022,,,274,278,"In recent years, artificial intelligence technology is booming, and artificial intelligence technology has become a research hotspot in academic circles. The author uses CiteSpace to conduct citation analysis on the research literature of knowledge map in the field of artificial intelligence. Through LLR cluster analysis, it is known that most of the research topics focus on basic theoretical research, method research and application research. This paper analyzes the proportion of artificial intelligence in various industries by using SPSS technology, and forecasts the trend of the scale of China’s artificial intelligence market. On the basis of adhering to the principle of people-oriented and the unity of truth principle and value principle, we should overcome the problems caused by man-machine relationship and promote the harmonious coexistence of artificial intelligence and human intelligence.",,978-1-6654-1666-5,10.1109/ICEKIM55072.2022.00068,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10027252,artificial intelligence;human consciousness;value principle,Industries;Human intelligence;Natural languages;Education;Market research;Reflection;Information management,,,,7.0,IEEE,1 Feb 2023,,,IEEE,IEEE Conferences,3,3
An Integrating Computational Approach Review to Analyse the Biological Functions,S. Kimothi; P. Joshi; S. Shukla; R. Kumar; I. Ahmad; M. Memoria,"Department of physics, Graphic Era (to be Deemed) University, India; Dept. of Computer science, Swami Rama Himalayan University, Dehradun, India; School of Computing, COER University, Roorkee; Uttaranchal Institute of Technology, Uttaranchal University, Dehradun, India; Uttaranchal School of Computing Sciences, Uttaranchal University, Dehradun, India; Uttaranchal Institute of Technology, Uttaranchal University, Dehradun, India",2023 International Conference on Advancement in Computation & Computer Technologies (InCACCT),8 Jun 2023,2023,,,139,144,"In present study the fractal theory has been reviewed in the context of bio-functional and biomedical complex systems. The chaotic approach is a critical component of the theoretical framework and can be used in analyzing complex biological structures such as chromatin structures. Fractality is a metric of complexity in biological functions; it is an indicator of the complication level of the self-similar structure, while chaos is a sort of dynamic behavior that usually produces totally arbitrary patterns. Fractal measurements in vivo could be used to predict the efficiency of painful therapy. The fractal technique can be used to assess carcinogenesis, tumor progression, chemoprophylaxis, and treatment with the convergence of modern sensing techniques in nano-scale spectroscopic techniques, which is a prospective biomarker. The mathematical principles of fractals and chaos in biological systems are presented in the context of the condition of health treatment and their significance. Fractality in different biological functions including the heart has now been investigated and measured the dosing quantity with chaos and fractal level. As excessive amounts of chaos and fractal complexity are harmful to biological predictions. For biological applications, chaos analysis may be advantageous. This paper is a review which highlights the fractal and chaos theories for biological functions and biomedical systems. The focus will be to explore biological functions, due to its computational machine learning-based demands and capability in mathematical complexity.",,979-8-3503-9648-5,10.1109/InCACCT57535.2023.10141836,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10141836,Fractal and chaos;biological function;health;carcinogenesis;Machine Learning,Technological innovation;Medical treatment;Biomedical measurement;Fractals;Biology;Complexity theory;Sensors,,3.0,,74.0,IEEE,8 Jun 2023,,,IEEE,IEEE Conferences,4,3
Cognitive foundations of knowledge science and deep knowledge learning by cognitive robots,Y. Wang,"University of Calgary, Calgary, AB, CA",2017 IEEE 16th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),16 Nov 2017,2017,,,5,5,"Recent basic studies reveal that novel solutions to fundamental AI problems are deeply rooted in both the understanding of the natural intelligence and the maturity of suitable mathematical means for rigorously modeling the brain in machine understandable forms. Learning is a cognitive process of knowledge and behavior acquisition. Learning can be classified into five categories known as object identification, cluster classification, functional regression, behavior generation, and knowledge acquisition. The latest discovery in knowledge science by Wang revealed that the basic unit of knowledge is a binary relation (bir) as that of bit for information and data. A fundamental challenge to knowledge learning different from those of deep and recurring neural network technologies has led to the emergence of the field of cognitive machine learning on the basis of recent breakthroughs in denotational mathematics and mathematical engineering. This keynote lecture presents latest advances in formal brain studies and cognitive systems for deep reasoning and deep learning. It is recognized that key technologies enabling cognitive robots mimicking the brain rely not only on deep learning, but also on deep reasoning and thinking towards machinable thoughts and cognitive knowledge bases built by cognitive systems. Fundamental theories and novel technologies for implementing deep thinking robots are demonstrated based on concept algebra, semantics algebra and inference algebra.",,978-1-5386-0771-8,10.1109/ICCI-CC.2017.8109802,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8109802,Cognitive informatics;cognitive computers;cognitive robotics;brain-inspired systems;deep learning;deep reasoning;deep thinking;knowledge learning;denotational mathematics;mathematical engineering;semantic computing;cognitive linguistics;applications,Handheld computers;Cognitive informatics;Software;Mathematics,,11.0,,,IEEE,16 Nov 2017,,,IEEE,IEEE Conferences,3,3
Research on Intelligent Modeling Analysis and Recognition System in Architectural CAD Engineering Drawing,H. Song,"Guangdong Construction Polytechnic, Guangzhou, China","2023 IEEE International Conference on Control, Electronics and Computer Technology (ICCECT)",6 Jun 2023,2023,,,248,251,"In mechanical design, this paper uses CAD interface for 3D modeling to generate 3D solids. This paper clarifies the intelligent standard view generation technology in 3D CAD software and its intelligent technologies such as axonometric drawing, internal structure, auxiliary view, intelligent annotation, parametric design and assembly design, showing its powerful application function. According to the principle of shape design in 3D conception, this paper discusses the teaching mode of combining composition theory with 3D CAD application, and using 3D CAD system to cultivate students' abstract thinking, image thinking and innovative thinking.",,979-8-3503-9902-8,10.1109/ICCECT57938.2023.10140623,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10140623,architectural CAD;engineering drawing;intelligent modeling;recognition system,Training;Solid modeling;Analytical models;Three-dimensional displays;Shape;Computational modeling;Production,,,,7.0,IEEE,6 Jun 2023,,,IEEE,IEEE Conferences,4,3
Design of a New Practical Expert Fuzzy Controller in Central Air Conditioning Control System,M. Du; T. Fan; W. Su; H. Li,"College of Automation, Beijing Union University, Beijing, China; College of Automation, Beijing Union University, Beijing, China; College of Automation, Beijing Union University, Beijing, China; College of Automation, Beijing Union University, Beijing, China",2008 IEEE Pacific-Asia Workshop on Computational Intelligence and Industrial Application,20 Jan 2009,2008,2.0,,431,435,"The improved control algorithm in central air conditioning control system is discussed in this paper. Based on a number of practical projects, a primary theory model of expert fuzzy logic controller is established. The expert control ideal is applied in the framework design process of the air conditioning control system. The boundaries of membership function are decided by expert experience, and the flexible control rule set is designed. The realization of the core algorithm depends on parameters adjustable fuzzy-PD algorithm to ensure the control precision and the flexibility. The detailed design steps and key design result are given. The MATLAB simulation result proves the design is reasonable and can be applied in practical projects. The design thinking in this paper is new and can help engineers improve their control strategy in their practical works.",,978-0-7695-3490-9,10.1109/PACIIA.2008.161,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4756811,Expert Fuzzy Controller;Central Air Conditioning;Fuzzy PD;Control Rule Set,Centralized control;Control systems;Fuzzy control;Fuzzy systems;Central air conditioning;Mathematical model;Fuzzy logic;Process design;Air conditioning;MATLAB,,3.0,,7.0,IEEE,20 Jan 2009,,,IEEE,IEEE Conferences,3,3
DesignGPT: Multi-Agent Collaboration in Design,S. Ding; X. Chen; Y. Fang; W. Liu; Y. Qiu; C. Chai,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; ZAOWUYUN Inc., Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China",2023 16th International Symposium on Computational Intelligence and Design (ISCID),15 Apr 2024,2023,,,204,208,"Generative AI faces many challenges when entering the product design workflow, such as interface usability and interaction patterns. Therefore, based on design thinking and design process, we developed the DesignGPT multi-agent collaboration framework, which uses artificial intelligence agents to simulate the roles of different positions in the design company and allows human designers to collaborate with them in natural language. Experimental results show that compared with separate AI tools, DesignGPT improves the performance of designers, highlighting the potential of applying multi-agent systems that integrate design domain knowledge to product scheme design.",2473-3547,979-8-3503-1745-9,10.1109/ISCID59865.2023.00056,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494260,Creativity Support;Design Methods;LLM agent;Industrial Design;artificial intelligence,Generative AI;Natural languages;Collaboration;Product design;Design tools;Usability;Interviews,,2.0,,19.0,IEEE,15 Apr 2024,,,IEEE,IEEE Conferences,2,3
Using Wikipedia to Construct Product Conceptual Space,L. Zhu; Y. He; Y. Tang,"College of Computer Science, Zhejiang University, Hangzhou, PR China; College of Computer Science, Zhejiang University, Hangzhou, PR China; College of Computer Science, Zhejiang University, Hangzhou, PR China",2018 11th International Symposium on Computational Intelligence and Design (ISCID),25 Apr 2019,2018,2.0,,103,106,"Conceptual design and design knowledge representation have been popular research directions in fields of brain science and intelligent design. This paper proposes the Feature Prototype Model (FPM) to represent the design knowledge of a product with its design features and prototypes. Accordingly, a product conceptual space is constructed using FPM with Wikipedia data, which is a giant database of manually defined concepts and semantic relations. Through case studies, we propose that the FPM based product conceptual space presents the knowledge involved in design activities and depicts the cognitive environment involved in design thinking.",2473-3547,978-1-5386-8527-3,10.1109/ISCID.2018.10124,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8695476,design knowledge;conceptual space;cognitive environment;feature prototype,Prototypes;Internet;Encyclopedias;Electronic publishing;Liquid crystal displays;Semantics,,2.0,,20.0,IEEE,25 Apr 2019,,,IEEE,IEEE Conferences,2,3
Design of No-Go Game Algorithm Based on Reinforcement Learning,J. Bo; S. Li; R. Geng; J. Tong,"Computer Academy, Beijing Information Science and Technology University, Beijing, China; Computer Academy, Beijing Information Science and Technology University, Beijing, China; Computer Academy, Beijing Information Science and Technology University, Beijing, China; Computer Academy, Beijing Information Science and Technology University, Beijing, China","2019 IEEE International Conferences on Ubiquitous Computing & Communications (IUCC) and Data Science and Computational Intelligence (DSCI) and Smart Computing, Networking and Services (SmartCNS)",6 Feb 2020,2019,,,712,716,"The research focus of computer chess is how to use computer to abstract and formalize the logical thinking activities of human beings in chess game. This paper designs and implements a No-Go algorithm based on reinforcement learning. During the game, MCTS algorithm is used to explore the legal situation under the current situation. In this process, the convolutional neural network is used to evaluate the explored situation. Then, the neural network is trained to evaluate the situation with the results of the match, so as to achieve the effect of self-improving algorithm without human experience. In addition, the author used the Union-Find to find the legal landing point on the chessboard. Finally, the experiment shows that this type of No-Go algorithm based on reinforcement learning can be improved by itself and reach a certain level of chess ability, which improves the efficiency of searching legal moves compared with the traditional No-Go chessboard traversal method.",,978-1-7281-5209-7,10.1109/IUCC/DSCI/SmartCNS.2019.00147,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8982615,Computer Chess;No-Go;MCTS;Reinforcement Learning;Union-Find,,,2.0,,10.0,IEEE,6 Feb 2020,,,IEEE,IEEE Conferences,6,3
Low carbon economy and innovative management,Liu XiFa,"Doctoral Candidate, Management School, Wuhan University of Technology, China, 430070",2010 Second International Conference on Computational Intelligence and Natural Computing,22 Nov 2010,2010,2.0,,340,343,"Low carbon economy has been becoming the mainstream in the development of world economy. The paper elaborates the close relationship between low carbon economy and advancing the innovative management, and sets forth about increasing efficiency and profit to achieve sustainable development through the innovation in thinking, technology, system and integration which would help reduce consumption, emission and pollution.",,978-1-4244-7706-7,10.1109/CINC.2010.5643718,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5643718,Low Carbon Economy;Innovative management;Integration Innovation;Sustainable development,Atmospheric measurements;Pollution measurement;Microscopy;Economics;Particle measurements;Green products;Systematics,,,,5.0,IEEE,22 Nov 2010,,,IEEE,IEEE Conferences,4,3
Research on Practical Teaching of Computer Software Course for Visual Communication Design Major,Y. Xue,College of Technology and Art Jingdezhen Ceramic Institute,"2020 5th International Conference on Mechanical, Control and Computer Engineering (ICMCCE)",13 May 2021,2020,,,1406,1409,"This paper first analyzes the meaning of visual communication design and its application in life, and then analyzes the application of computer software course in visual communication design major, including the construction of curriculum model and the application of software. Then this paper discusses the importance of computer software course in visual communication design specialty. Finally, this paper discusses and studies the practical teaching of computer software course in visual communication design major. Based on the development status of visual communication design specialty in China, the practical teaching of computer software course is constantly improved.",,978-1-6654-2314-4,10.1109/ICMCCE51767.2020.00308,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9421415,visual communication design;computer software;practical teaching;analysis and inquiry,Knowledge engineering;Industries;Analytical models;Visual communication;Computational modeling;Education;Software,,,,9.0,IEEE,13 May 2021,,,IEEE,IEEE Conferences,10,3
Theoretical framework research of open-ended project-based instruction,L. Xuefen; C. Gang,"School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, Zhejiang Province, China; School of Science, Zhejiang University of Science and Technology, Hangzhou, Zhejiang, China",2010 5th International Conference on Computer Science & Education,30 Sep 2010,2010,,,438,441,"Open-ended project-based instruction is a theory and practice model to deepen project-based instruction. The paper proposed open-ended project-based instruction model based on theories of constructivism and multiple intelligences. And theoretical framework has been summarized: two centers, three basic conditions and four key processes. The steps about project selection, team composition, and process management have been analyzed actively. This will promote further spread of this instruction model.",,978-1-4244-6005-2,10.1109/ICCSE.2010.5593588,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5593588,Instructional Mode;Practice Teaching;Project-based Instruction;Open-ended Projet,Technological innovation;Educational institutions;Collaboration;Computational modeling;Adaptation model;Engineering education,,,,8.0,IEEE,30 Sep 2010,,,IEEE,IEEE Conferences,4,3
Experiments on the supervised learning algorithm for formal concept elicitation by cognitive robots,O. A. Zatarain; Y. Wang,"Laboratory for Computational Intelligence Denotational Mathematics, and Software Science, International Institute of Cognitive Informatics and Cognitive Computing (ICIC), Schulich School of Engineering and Hotchkiss Brain Institute University of Calgary, Calgary, Alberta, Canada; Laboratory for Computational Intelligence Denotational Mathematics, and Software Science, International Institute of Cognitive Informatics and Cognitive Computing (ICIC), Schulich School of Engineering and Hotchkiss Brain Institute University of Calgary, Calgary, Alberta, Canada",2016 IEEE 15th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),23 Feb 2017,2016,,,86,96,"Concept elicitation is a fundamental methodology for knowledge extraction and representation in cognitive robot learning. Traditional machine learning technologies deal with object identification, cluster classification, functional regression, and behavior acquisition. This paper presents a supervised machine knowledge learning methodology for concept elicitation from sample dictionaries in natural languages. Formal concepts are autonomously generated based on collective intention of attributes and collective extension of objects elicited from informal definitions in dictionaries. A system of formal concept generation for a cognitive robot is implemented by the Algorithm of Machine Concept Elicitation (AMCE) in MATLAB. Experiments on machine learning for creating a set of twenty formal concepts reveal that the cognitive robot is able to learn synergized concepts in human knowledge in order to build its own cognitive knowledge base. The results of machine-generated concepts demonstrate that the AMCE algorithm can over perform human knowledge expressions in dictionaries in terms of relevance, accuracy, quantitativeness, and cohesiveness.",,978-1-5090-3846-6,10.1109/ICCI-CC.2016.7862015,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7862015,Machine learning;cognitive robots;concept elicitation;experiment;formal concepts;knowledge extraction;knowledge representation;concept algebra;cognitive knowledge base;algorithms,Algebra;Handheld computers;Writing;Instruments;Animals;Semantics,,12.0,,52.0,IEEE,23 Feb 2017,,,IEEE,IEEE Conferences,3,3
RoboCHAIR: Creative Assistant for Question Generation and Ranking,S. Pollak; B. Lesjak; J. Kranjc; V. Podpecan; M. nidaric; N. Lavrac,"Jozef Stefan Institute and Jozef Stefan Postgraduate School, Ljubljana, Slovenia; Jozef Stefan Institute and Jozef Stefan Postgraduate School, Ljubljana, Slovenia; Jozef Stefan Institute and Jozef Stefan Postgraduate School, Ljubljana, Slovenia; Jozef Stefan Institute and Jozef Stefan Postgraduate School, Ljubljana, Slovenia; Institut Jozef Stefan, Ljubljana, SI; Jozef Stefan Institute and Jozef Stefan Postgraduate School, Ljubljana, Slovenia",2015 IEEE Symposium Series on Computational Intelligence,11 Jan 2016,2015,,,1468,1475,"Computational Creativity is a sub-field of Artificial Intelligence research, studying how to engineer software that exhibits behaviours which would reasonably be deemed creative. This paper addresses a creative task of question generation from scientific papers, using a pattern-based approach to finding relevant sentences from which questions should be generated, a natural language processing question construction mechanism, a crowd sourcing mechanism for question rating, and a robot interface for posing questions during a conference session, integrated in a creative Robo CHAIR solution. The system was trained on a set of 200 articles from past computer science conferences and evaluated on a set of articles of members of the local lab.",,978-1-4799-7560-0,10.1109/SSCI.2015.208,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7376784,,Robots;Crowdsourcing;Syntactics;Databases;Pragmatics;Software,,1.0,,37.0,IEEE,11 Jan 2016,,,IEEE,IEEE Conferences,4,3
